SiteID,ProjectCode,TesterID,DATE,TIME,LOT NAME,LOGIN MODE,STOP TIME,RESTART TIME,DOWN TIME,KEYWORD,STATUS,ERROR CODE,ERROR TYPE,ERROR MESSAGE,MESSAGE
NSTD,KK13,L02-ER-47-1,24/02/2020,07:59:59,,OPERATOR,,,,PRODUCTION TIME,0:0:0,,,,PRODUCTION TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,07:59:59,,OPERATOR,,,,DOWN TIME,0:0:0,,,,DOWN TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,07:59:59,,OPERATOR,,,,IDLE TIME,0:0:0,,,,IDLE TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,08:11:11,,OPERATOR,08:10:56,08:11:11,15,ERROR,,20000586,machine left door open #2 alarm,machine left door open #2 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,08:12:18,,OPERATOR,08:12:03,08:12:18,15,ERROR,,20000586,machine left door open #2 alarm,machine left door open #2 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,08:13:14,,OPERATOR,08:13:04,08:13:14,9,ERROR,,20000586,machine left door open #2 alarm,machine left door open #2 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,08:27:20,,AUDIT,08:27:18,08:27:20,1,ERROR,,20000589,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,08:28:08,,AUDIT,08:27:17,08:28:08,51,ERROR,,20000585,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,08:28:13,,AUDIT,08:26:57,08:28:13,16,ERROR,,20000586,machine left door open #2 alarm,machine left door open #2 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,08:37:55,,OPERATOR,08:37:46,08:37:55,8,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,08:59:59,,OPERATOR,,,,INPUT,0,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,08:59:59,,OPERATOR,,,,PASS,0,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,08:59:59,,OPERATOR,,,,FAIL,0,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,08:59:59,,OPERATOR,,,,RATE,0.00%,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,08:59:59,,OPERATOR,,,,PRODUCTION TIME,0:0:0,,,,PRODUCTION TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,08:59:59,,OPERATOR,,,,DOWN TIME,0:0:0,,,,DOWN TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,08:59:59,,OPERATOR,,,,IDLE TIME,0:0:0,,,,IDLE TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,09:22:39,,ENG_VENDOR,09:22:29,09:22:39,9,ERROR,,20000586,machine left door open #2 alarm,machine left door open #2 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:23:17,,ENG_VENDOR,09:23:12,09:23:17,4,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:24:45,,ENG_VENDOR,09:24:33,09:24:45,11,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:25:10,,ENG_VENDOR,09:24:59,09:25:10,10,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:26:41,,ENG_VENDOR,09:26:16,09:26:41,24,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:27:23,,ENG_VENDOR,09:26:46,09:27:23,37,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:28:14,,ENG_VENDOR,09:28:11,09:28:14,2,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:30:13,,OPERATOR,09:29:52,09:30:13,21,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:30:46,,OPERATOR,09:30:44,09:30:46,2,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:31:31,,OPERATOR,09:31:30,09:31:31,0,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:31:31,,OPERATOR,09:30:46,09:31:31,44,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:31:40,,OPERATOR,09:31:36,09:31:40,4,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:33:24,,ENG_VENDOR,09:32:39,09:33:24,44,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:33:57,,OPERATOR,09:33:52,09:33:57,5,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:35:08,,OPERATOR,09:34:42,09:35:08,26,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:43:52,,OPERATOR,09:40:40,09:43:52,11,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:45:54,,OPERATOR,09:45:40,09:45:54,13,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:46:43,,OPERATOR,09:46:32,09:46:43,10,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:49:26,,OPERATOR,09:47:27,09:49:26,58,ERROR,,20000586,machine left door open #2 alarm,machine left door open #2 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:53:02,,OPERATOR,09:52:46,09:53:02,16,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:53:16,,OPERATOR,09:53:02,09:53:16,14,ERROR,,20000585,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:53:27,,OPERATOR,09:53:18,09:53:27,8,ERROR,,20000586,machine left door open #2 alarm,machine left door open #2 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:56:45,,OPERATOR,09:56:36,09:56:45,8,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,09:59:59,,OPERATOR,,,,INPUT,0,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,09:59:59,,OPERATOR,,,,PASS,0,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,09:59:59,,OPERATOR,,,,FAIL,0,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,09:59:59,,OPERATOR,,,,RATE,0.00%,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,09:59:59,,OPERATOR,,,,PRODUCTION TIME,0:0:0,,,,PRODUCTION TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,09:59:59,,OPERATOR,,,,DOWN TIME,0:0:0,,,,DOWN TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,09:59:59,,OPERATOR,,,,IDLE TIME,0:0:0,,,,IDLE TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,10:06:58,,OPERATOR,10:05:11,10:06:58,47,ERROR,,20000585,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:11:28,,OPERATOR,10:11:20,10:11:28,7,ERROR,,10000738,"unload support plate 1# work station not detect the tray,"unload support plate 1# work station not detect the tray,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:15:29,,OPERATOR,10:15:12,10:15:29,17,ERROR,,20000584,Ng tray door open alarm,Ng tray door open alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:15:37,,OPERATOR,10:15:12,10:15:37,25,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:16:34,,OPERATOR,10:15:51,10:16:34,42,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:16:49,,OPERATOR,10:16:48,10:16:49,0,ERROR,,20000584,Ng tray door open alarm,Ng tray door open alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:17:06,,OPERATOR,10:16:48,10:17:06,17,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:17:09,,OPERATOR,10:17:06,10:17:09,2,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:17:12,,OPERATOR,10:17:10,10:17:12,1,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:17:47,,OPERATOR,10:17:46,10:17:47,0,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:18:10,,OPERATOR,10:17:46,10:18:10,23,ERROR,,20000589,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:19:08,,OPERATOR,10:18:22,10:19:08,46,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:19:50,,OPERATOR,10:19:40,10:19:50,9,ERROR,,20000585,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:20:36,,OPERATOR,10:20:34,10:20:36,1,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:21:37,,OPERATOR,10:20:56,10:21:37,40,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:22:29,,OPERATOR,10:22:23,10:22:29,5,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:22:54,,OPERATOR,10:22:49,10:22:54,4,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:23:01,,OPERATOR,10:22:53,10:23:01,8,ERROR,,20000585,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:23:33,,OPERATOR,10:23:30,10:23:33,3,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:24:43,,OPERATOR,10:23:35,10:24:43,7,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:26:28,,OPERATOR,10:26:19,10:26:28,8,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:27:36,,OPERATOR,10:27:25,10:27:36,10,ERROR,,20000586,machine left door open #2 alarm,machine left door open #2 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:28:25,,OPERATOR,10:28:24,10:28:25,1,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:28:33,,OPERATOR,10:28:26,10:28:33,7,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:28:40,,OPERATOR,10:28:38,10:28:40,2,ERROR,,10000709,"1#err709 incoming barcode scan overtime alarm,"1#err709 incoming barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:29:20,,OPERATOR,10:29:18,10:29:20,2,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:30:02,,OPERATOR,10:29:51,10:30:02,10,ERROR,,20000585,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:31:52,,OPERATOR,10:30:52,10:31:52,59,ERROR,,20000584,Ng tray door open alarm,Ng tray door open alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:31:52,,OPERATOR,10:30:51,10:31:52,0,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:31:52,,OPERATOR,10:30:54,10:31:52,58,ERROR,,20000587,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:32:00,,OPERATOR,10:31:58,10:32:00,1,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:32:45,,OPERATOR,10:32:18,10:32:45,27,ERROR,,20000587,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:32:46,,OPERATOR,10:32:06,10:32:46,40,ERROR,,20000584,Ng tray door open alarm,Ng tray door open alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:32:47,,OPERATOR,10:32:04,10:32:47,43,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:33:12,,OPERATOR,10:33:00,10:33:12,11,ERROR,,20000584,Ng tray door open alarm,Ng tray door open alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:33:16,,OPERATOR,10:32:57,10:33:16,18,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:33:21,,OPERATOR,10:33:20,10:33:21,1,ERROR,,20000584,Ng tray door open alarm,Ng tray door open alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:33:23,,OPERATOR,10:33:21,10:33:23,2,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:33:47,,OPERATOR,10:33:27,10:33:47,19,ERROR,,20000587,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:33:55,,OPERATOR,10:33:52,10:33:55,2,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:34:28,,OPERATOR,10:34:09,10:34:28,19,ERROR,,20000584,Ng tray door open alarm,Ng tray door open alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:34:30,,OPERATOR,10:34:09,10:34:30,20,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:35:43,,OPERATOR,10:35:07,10:35:43,36,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:39:07,,OPERATOR,10:38:20,10:39:07,46,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:40:00,,OPERATOR,10:39:14,10:40:00,46,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:40:51,,OPERATOR,10:40:03,10:40:51,48,ERROR,,20000587,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:43:27,,OPERATOR,10:43:22,10:43:27,4,ERROR,,20000584,Ng tray door open alarm,Ng tray door open alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:43:28,,OPERATOR,10:43:22,10:43:28,5,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:44:08,,OPERATOR,10:44:08,10:44:08,0,ERROR,,20000584,Ng tray door open alarm,Ng tray door open alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:44:33,,OPERATOR,10:44:08,10:44:33,25,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:47:30,,OPERATOR,10:46:43,10:47:30,47,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:49:34,,OPERATOR,10:49:10,10:49:34,24,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:52:19,,OPERATOR,10:51:31,10:52:19,48,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:52:32,,OPERATOR,10:52:27,10:52:32,5,ERROR,,10000708,"1#err708 output barcode scan overtime alarm,"1#err708 output barcode scan overtime alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:54:06,,OPERATOR,10:54:03,10:54:06,3,ERROR,,20000585,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:54:19,,OPERATOR,10:54:16,10:54:19,3,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:58:23,,OPERATOR,10:58:13,10:58:23,9,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,10:59:59,,OPERATOR,,,,INPUT,0,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,10:59:59,,OPERATOR,,,,PASS,0,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,10:59:59,,OPERATOR,,,,FAIL,0,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,10:59:59,,OPERATOR,,,,RATE,0.00%,,,,INPUT:0-PASS:0-FAIL:0-RATE:0.00%
NSTD,KK13,L02-ER-47-1,24/02/2020,10:59:59,,OPERATOR,,,,PRODUCTION TIME,0:0:0,,,,PRODUCTION TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,10:59:59,,OPERATOR,,,,DOWN TIME,0:0:0,,,,DOWN TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,10:59:59,,OPERATOR,,,,IDLE TIME,0:0:0,,,,IDLE TIME:0:0:0
NSTD,KK13,L02-ER-47-1,24/02/2020,11:00:02,,OPERATOR,10:59:53,11:00:02,8,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,11:02:21,,OPERATOR,11:01:51,11:02:21,29,ERROR,,20000592,machine left door open #2 alarm,machine left door open #2 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,11:02:24,,OPERATOR,11:01:24,11:02:24,59,ERROR,,20000586,machine left door open #2 alarm,machine left door open #2 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,11:07:24,,OPERATOR,11:07:22,11:07:24,2,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,11:07:43,,OPERATOR,11:07:33,11:07:43,9,ERROR,,20000514,,,
NSTD,KK13,L02-ER-47-1,24/02/2020,11:09:08,,OPERATOR,11:08:17,11:09:08,51,ERROR,,20000585,machine left door open #1 alarm,machine left door open #1 alarm,
NSTD,KK13,L02-ER-47-1,24/02/2020,11:11:27,,OPERATOR,11:11:26,11:11:27,1,ERROR,,20000514,,,
